ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
PV,2020-07-21,138,121,0,17,0,0
RI,2020-07-21,17,17,0,0,0,0
VC,2020-07-21,136,136,0,0,0,0
AN,2020-07-22,78,78,0,0,0,0
AR,2020-07-22,473,473,0,0,0,0
AS,2020-07-22,2,2,0,0,0,0
CB,2020-07-22,8,8,0,0,0,0
CE,2020-07-22,1,1,0,0,0,0
CL,2020-07-22,24,24,0,0,0,0
CM,2020-07-22,51,49,0,0,2,0
CN,2020-07-22,8,8,0,0,0,0
CT,2020-07-22,1066,1053,0,6,5,2
EX,2020-07-22,6,6,0,0,0,0
GA,2020-07-22,17,16,0,1,0,0
IB,2020-07-22,16,16,0,0,0,0
MC,2020-07-22,62,62,0,0,0,0
MD,2020-07-22,294,263,0,31,0,0
ML,2020-07-22,0,0,0,0,0,0
NC,2020-07-22,65,65,0,0,0,0
PV,2020-07-22,178,160,0,18,0,0
RI,2020-07-22,9,9,0,0,0,0
VC,2020-07-22,141,141,0,0,0,0
AN,2020-07-23,126,126,0,0,0,0
AR,2020-07-23,398,398,0,0,0,0
AS,2020-07-23,4,4,0,0,0,0
CB,2020-07-23,8,8,0,0,0,0
CE,2020-07-23,0,0,0,0,0,0
CL,2020-07-23,45,45,0,0,0,0
CM,2020-07-23,34,29,0,3,2,0
CN,2020-07-23,11,11,0,0,0,0
CT,2020-07-23,1023,1015,0,2,6,0
EX,2020-07-23,4,4,0,0,0,0
GA,2020-07-23,24,24,0,0,0,0
IB,2020-07-23,19,19,0,0,0,0
MC,2020-07-23,48,48,0,0,0,0
MD,2020-07-23,256,239,0,17,0,0
ML,2020-07-23,0,0,0,0,0,0
NC,2020-07-23,67,67,0,0,0,0
PV,2020-07-23,128,124,0,4,0,0
RI,2020-07-23,5,5,0,0,0,0
VC,2020-07-23,126,126,0,0,0,0
AN,2020-07-24,128,128,0,0,0,0
AR,2020-07-24,454,454,0,0,0,0
AS,2020-07-24,3,3,0,0,0,0
CB,2020-07-24,6,6,0,0,0,0
CE,2020-07-24,0,0,0,0,0,0
CL,2020-07-24,36,36,0,0,0,0
CM,2020-07-24,53,52,0,1,0,0
CN,2020-07-24,4,4,0,0,0,0
CT,2020-07-24,1051,1040,0,1,9,1
EX,2020-07-24,11,11,0,0,0,0
GA,2020-07-24,19,19,0,0,0,0
IB,2020-07-24,25,25,0,0,0,0
MC,2020-07-24,72,72,0,0,0,0
MD,2020-07-24,396,372,0,24,0,0
ML,2020-07-24,0,0,0,0,0,0
NC,2020-07-24,56,56,0,0,0,0
PV,2020-07-24,125,110,0,15,0,0
RI,2020-07-24,11,11,0,0,0,0
VC,2020-07-24,152,152,0,0,0,0
AN,2020-07-25,110,110,0,0,0,0
AR,2020-07-25,379,378,0,0,1,0
AS,2020-07-25,8,8,0,0,0,0
CB,2020-07-25,10,10,0,0,0,0
CE,2020-07-25,0,0,0,0,0,0
CL,2020-07-25,28,28,0,0,0,0
CM,2020-07-25,32,31,0,1,0,0
CN,2020-07-25,13,13,0,0,0,0
CT,2020-07-25,659,652,0,4,2,1
EX,2020-07-25,4,4,0,0,0,0
GA,2020-07-25,19,19,0,0,0,0
IB,2020-07-25,25,25,0,0,0,0
MC,2020-07-25,81,81,0,0,0,0
MD,2020-07-25,318,300,0,18,0,0
ML,2020-07-25,0,0,0,0,0,0
NC,2020-07-25,81,81,0,0,0,0
PV,2020-07-25,201,173,0,28,0,0
RI,2020-07-25,2,2,0,0,0,0
VC,2020-07-25,173,173,0,0,0,0
AN,2020-07-26,106,106,0,0,0,0
AR,2020-07-26,394,394,0,0,0,0
AS,2020-07-26,7,7,0,0,0,0
CB,2020-07-26,4,4,0,0,0,0
CE,2020-07-26,1,1,0,0,0,0
CL,2020-07-26,31,31,0,0,0,0
CM,2020-07-26,37,35,0,2,0,0
CN,2020-07-26,7,7,0,0,0,0
CT,2020-07-26,589,585,0,3,1,0
EX,2020-07-26,7,7,0,0,0,0
GA,2020-07-26,12,12,0,0,0,0
IB,2020-07-26,47,47,0,0,0,0
MC,2020-07-26,49,49,0,0,0,0
MD,2020-07-26,292,269,0,23,0,0
ML,2020-07-26,4,4,0,0,0,0
NC,2020-07-26,79,79,0,0,0,0
PV,2020-07-26,181,162,0,19,0,0
RI,2020-07-26,1,1,0,0,0,0
VC,2020-07-26,131,130,0,1,0,0
AN,2020-07-27,143,143,0,0,0,0
AR,2020-07-27,575,575,0,0,0,0
AS,2020-07-27,6,6,0,0,0,0
CB,2020-07-27,5,5,0,0,0,0
CE,2020-07-27,0,0,0,0,0,0
CL,2020-07-27,70,68,0,0,2,0
CM,2020-07-27,62,60,0,0,2,0
CN,2020-07-27,9,9,0,0,0,0
CT,2020-07-27,1039,1023,0,8,8,0
EX,2020-07-27,9,9,0,0,0,0
GA,2020-07-27,22,22,0,0,0,0
IB,2020-07-27,40,40,0,0,0,0
MC,2020-07-27,60,60,0,0,0,0
MD,2020-07-27,561,528,0,33,0,0
ML,2020-07-27,1,1,0,0,0,0
NC,2020-07-27,53,53,0,0,0,0
PV,2020-07-27,238,216,0,22,0,0
RI,2020-07-27,8,8,0,0,0,0
VC,2020-07-27,209,209,0,0,0,0
AN,2020-07-28,147,147,0,0,0,0
AR,2020-07-28,530,530,0,0,0,0
AS,2020-07-28,13,13,0,0,0,0
CB,2020-07-28,6,6,0,0,0,0
CE,2020-07-28,0,0,0,0,0,0
CL,2020-07-28,87,87,0,0,0,0
CM,2020-07-28,67,66,0,0,1,0
CN,2020-07-28,9,9,0,0,0,0
CT,2020-07-28,1060,1052,0,4,4,0
EX,2020-07-28,22,21,0,1,0,0
GA,2020-07-28,34,34,0,0,0,0
IB,2020-07-28,52,52,0,0,0,0
MC,2020-07-28,74,74,0,0,0,0
MD,2020-07-28,633,608,0,25,0,0
ML,2020-07-28,1,1,0,0,0,0
NC,2020-07-28,40,40,0,0,0,0
PV,2020-07-28,243,222,0,21,0,0
RI,2020-07-28,9,9,0,0,0,0
VC,2020-07-28,188,188,0,0,0,0
AN,2020-07-29,153,153,0,0,0,0
AR,2020-07-29,541,541,0,0,0,0
AS,2020-07-29,15,15,0,0,0,0
CB,2020-07-29,11,11,0,0,0,0
CE,2020-07-29,0,0,0,0,0,0
CL,2020-07-29,76,76,0,0,0,0
CM,2020-07-29,78,70,0,4,4,0
CN,2020-07-29,6,6,0,0,0,0
CT,2020-07-29,1110,1097,0,4,8,1
EX,2020-07-29,17,17,0,0,0,0
GA,2020-07-29,27,26,0,1,0,0
IB,2020-07-29,55,55,0,0,0,0
MC,2020-07-29,89,89,0,0,0,0
MD,2020-07-29,562,540,0,22,0,0
ML,2020-07-29,1,1,0,0,0,0
NC,2020-07-29,62,62,0,0,0,0
PV,2020-07-29,226,208,0,18,0,0
RI,2020-07-29,4,4,0,0,0,0
VC,2020-07-29,277,277,0,0,0,0
AN,2020-07-30,210,207,0,3,0,0
AR,2020-07-30,508,508,0,0,0,0
AS,2020-07-30,12,12,0,0,0,0
CB,2020-07-30,25,25,0,0,0,0
CE,2020-07-30,0,0,0,0,0,0
CL,2020-07-30,74,73,0,0,1,0
CM,2020-07-30,58,57,0,0,1,0
CN,2020-07-30,13,13,0,0,0,0
CT,2020-07-30,1040,1029,0,6,4,1
EX,2020-07-30,20,20,0,0,0,0
GA,2020-07-30,30,30,0,0,0,0
IB,2020-07-30,78,78,0,0,0,0
MC,2020-07-30,63,63,0,0,0,0
MD,2020-07-30,590,569,0,21,0,0
ML,2020-07-30,4,4,0,0,0,0
NC,2020-07-30,51,51,0,0,0,0
PV,2020-07-30,168,154,0,14,0,0
RI,2020-07-30,1,1,0,0,0,0
VC,2020-07-30,246,246,0,0,0,0
AN,2020-07-31,261,261,0,0,0,0
AR,2020-07-31,501,501,0,0,0,0
AS,2020-07-31,12,12,0,0,0,0
CB,2020-07-31,13,13,0,0,0,0
CE,2020-07-31,0,0,0,0,0,0
CL,2020-07-31,149,149,0,0,0,0
CM,2020-07-31,83,82,0,0,1,0
CN,2020-07-31,16,16,0,0,0,0
CT,2020-07-31,1176,1165,0,3,7,1
EX,2020-07-31,37,37,0,0,0,0
GA,2020-07-31,36,36,0,0,0,0
IB,2020-07-31,80,80,0,0,0,0
MC,2020-07-31,55,55,0,0,0,0
MD,2020-07-31,755,744,0,11,0,0
ML,2020-07-31,0,0,0,0,0,0
NC,2020-07-31,72,72,0,0,0,0
PV,2020-07-31,192,177,0,15,0,0
RI,2020-07-31,7,7,0,0,0,0
VC,2020-07-31,247,247,0,0,0,0
AN,2020-08-01,247,247,0,0,0,0
AR,2020-08-01,836,836,0,0,0,0
AS,2020-08-01,17,17,0,0,0,0
CB,2020-08-01,39,38,0,0,0,1
CE,2020-08-01,0,0,0,0,0,0
CL,2020-08-01,90,90,0,0,0,0
CM,2020-08-01,69,69,0,0,0,0
CN,2020-08-01,30,30,0,0,0,0
CT,2020-08-01,735,731,0,2,2,0
EX,2020-08-01,18,18,0,0,0,0
GA,2020-08-01,40,39,0,0,1,0
IB,2020-08-01,115,115,0,0,0,0
MC,2020-08-01,81,81,0,0,0,0
MD,2020-08-01,722,700,0,22,0,0
ML,2020-08-01,8,8,0,0,0,0
NC,2020-08-01,89,89,0,0,0,0
PV,2020-08-01,252,224,0,28,0,0
RI,2020-08-01,4,4,0,0,0,0
VC,2020-08-01,283,282,0,1,0,0
AN,2020-08-02,214,214,0,0,0,0
AR,2020-08-02,454,454,0,0,0,0
AS,2020-08-02,11,11,0,0,0,0
CB,2020-08-02,23,23,0,0,0,0
CE,2020-08-02,2,2,0,0,0,0
CL,2020-08-02,93,93,0,0,0,0
CM,2020-08-02,74,74,0,0,0,0
CN,2020-08-02,29,29,0,0,0,0
CT,2020-08-02,486,484,0,2,0,0
EX,2020-08-02,21,21,0,0,0,0
GA,2020-08-02,42,42,0,0,0,0
IB,2020-08-02,99,99,0,0,0,0
MC,2020-08-02,61,61,0,0,0,0
MD,2020-08-02,642,628,0,14,0,0
ML,2020-08-02,4,4,0,0,0,0
NC,2020-08-02,84,84,0,0,0,0
PV,2020-08-02,310,294,0,16,0,0
RI,2020-08-02,5,4,0,0,1,0
VC,2020-08-02,207,207,0,0,0,0
AN,2020-08-03,293,293,0,0,0,0
AR,2020-08-03,462,462,0,0,0,0
AS,2020-08-03,12,12,0,0,0,0
CB,2020-08-03,41,41,0,0,0,0
CE,2020-08-03,0,0,0,0,0,0
CL,2020-08-03,124,123,0,0,1,0
CM,2020-08-03,91,91,0,0,0,0
CN,2020-08-03,38,38,0,0,0,0
CT,2020-08-03,937,933,0,2,2,0
EX,2020-08-03,23,23,0,0,0,0
GA,2020-08-03,79,79,0,0,0,0
IB,2020-08-03,157,157,0,0,0,0
MC,2020-08-03,75,74,0,1,0,0
MD,2020-08-03,1020,983,0,37,0,0
ML,2020-08-03,4,4,0,0,0,0
NC,2020-08-03,106,106,0,0,0,0
PV,2020-08-03,450,427,0,23,0,0
RI,2020-08-03,10,9,0,0,1,0
VC,2020-08-03,297,297,0,0,0,0
AN,2020-08-04,285,285,0,0,0,0
AR,2020-08-04,535,534,0,0,1,0
AS,2020-08-04,19,19,0,0,0,0
CB,2020-08-04,50,50,0,0,0,0
CE,2020-08-04,0,0,0,0,0,0
CL,2020-08-04,205,205,0,0,0,0
CM,2020-08-04,111,110,0,1,0,0
CN,2020-08-04,54,54,0,0,0,0
CT,2020-08-04,1027,1021,0,3,3,0
EX,2020-08-04,16,16,0,0,0,0
GA,2020-08-04,108,108,0,0,0,0
IB,2020-08-04,173,173,0,0,0,0
MC,2020-08-04,97,97,0,0,0,0
MD,2020-08-04,1160,1130,0,30,0,0
ML,2020-08-04,5,5,0,0,0,0
NC,2020-08-04,84,84,0,0,0,0
PV,2020-08-04,413,387,0,26,0,0
RI,2020-08-04,8,8,0,0,0,0
VC,2020-08-04,365,365,0,0,0,0
AN,2020-08-05,367,367,0,0,0,0
AR,2020-08-05,436,436,0,0,0,0
AS,2020-08-05,38,38,0,0,0,0
CB,2020-08-05,30,30,0,0,0,0
CE,2020-08-05,0,0,0,0,0,0
CL,2020-08-05,231,231,0,0,0,0
CM,2020-08-05,109,106,0,1,2,0
CN,2020-08-05,70,70,0,0,0,0
CT,2020-08-05,1017,1009,0,4,4,0
EX,2020-08-05,34,34,0,0,0,0
GA,2020-08-05,68,68,0,0,0,0
IB,2020-08-05,169,169,0,0,0,0
MC,2020-08-05,65,65,0,0,0,0
MD,2020-08-05,1133,1111,0,22,0,0
ML,2020-08-05,1,1,0,0,0,0
NC,2020-08-05,82,82,0,0,0,0
PV,2020-08-05,407,373,0,34,0,0
RI,2020-08-05,27,27,0,0,0,0
VC,2020-08-05,370,369,0,1,0,0
AN,2020-08-06,374,374,0,0,0,0
AR,2020-08-06,525,525,0,0,0,0
AS,2020-08-06,39,39,0,0,0,0
CB,2020-08-06,42,42,0,0,0,0
CE,2020-08-06,1,1,0,0,0,0
CL,2020-08-06,177,177,0,0,0,0
CM,2020-08-06,128,126,0,0,2,0
CN,2020-08-06,77,77,0,0,0,0
CT,2020-08-06,956,947,0,4,4,1
EX,2020-08-06,30,30,0,0,0,0
GA,2020-08-06,64,64,0,0,0,0
IB,2020-08-06,173,173,0,0,0,0
MC,2020-08-06,61,61,0,0,0,0
MD,2020-08-06,1120,1104,0,16,0,0
ML,2020-08-06,3,3,0,0,0,0
NC,2020-08-06,87,87,0,0,0,0
PV,2020-08-06,383,362,0,21,0,0
RI,2020-08-06,16,16,0,0,0,0
VC,2020-08-06,324,323,0,1,0,0
AN,2020-08-07,455,454,0,1,0,0
AR,2020-08-07,553,553,0,0,0,0
AS,2020-08-07,28,28,0,0,0,0
CB,2020-08-07,48,48,0,0,0,0
CE,2020-08-07,1,1,0,0,0,0
CL,2020-08-07,256,255,0,0,1,0
CM,2020-08-07,124,122,0,0,2,0
CN,2020-08-07,70,70,0,0,0,0
CT,2020-08-07,1167,1162,0,3,2,0
EX,2020-08-07,43,43,0,0,0,0
GA,2020-08-07,100,100,0,0,0,0
IB,2020-08-07,198,198,0,0,0,0
MC,2020-08-07,109,109,0,0,0,0
MD,2020-08-07,1414,1381,0,33,0,0
ML,2020-08-07,5,5,0,0,0,0
NC,2020-08-07,115,115,0,0,0,0
PV,2020-08-07,304,275,0,29,0,0
RI,2020-08-07,21,21,0,0,0,0
VC,2020-08-07,361,361,0,0,0,0
AN,2020-08-08,382,380,0,2,0,0
AR,2020-08-08,517,517,0,0,0,0
AS,2020-08-08,23,23,0,0,0,0
CB,2020-08-08,41,41,0,0,0,0
CE,2020-08-08,2,2,0,0,0,0
CL,2020-08-08,189,189,0,0,0,0
CM,2020-08-08,146,145,0,0,1,0
CN,2020-08-08,68,68,0,0,0,0
CT,2020-08-08,706,704,0,2,0,0
EX,2020-08-08,19,19,0,0,0,0
GA,2020-08-08,114,114,0,0,0,0
IB,2020-08-08,191,191,0,0,0,0
MC,2020-08-08,86,86,0,0,0,0
MD,2020-08-08,1075,1058,0,17,0,0
ML,2020-08-08,3,3,0,0,0,0
NC,2020-08-08,92,92,0,0,0,0
PV,2020-08-08,320,292,0,28,0,0
RI,2020-08-08,12,12,0,0,0,0
VC,2020-08-08,327,327,0,0,0,0
AN,2020-08-09,325,325,0,0,0,0
AR,2020-08-09,307,307,0,0,0,0
AS,2020-08-09,35,35,0,0,0,0
CB,2020-08-09,26,26,0,0,0,0
CE,2020-08-09,1,1,0,0,0,0
CL,2020-08-09,271,270,0,0,1,0
CM,2020-08-09,127,126,0,1,0,0
CN,2020-08-09,90,90,0,0,0,0
CT,2020-08-09,542,540,0,2,0,0
EX,2020-08-09,11,11,0,0,0,0
GA,2020-08-09,112,112,0,0,0,0
IB,2020-08-09,177,177,0,0,0,0
MC,2020-08-09,95,95,0,0,0,0
MD,2020-08-09,1037,1008,0,29,0,0
ML,2020-08-09,5,5,0,0,0,0
NC,2020-08-09,120,120,0,0,0,0
PV,2020-08-09,547,522,0,25,0,0
RI,2020-08-09,20,20,0,0,0,0
VC,2020-08-09,266,266,0,0,0,0
AN,2020-08-10,464,464,0,0,0,0
AR,2020-08-10,577,577,0,0,0,0
AS,2020-08-10,26,26,0,0,0,0
CB,2020-08-10,41,41,0,0,0,0
CE,2020-08-10,2,2,0,0,0,0
CL,2020-08-10,237,236,0,0,1,0
CM,2020-08-10,191,189,0,0,2,0
CN,2020-08-10,140,140,0,0,0,0
CT,2020-08-10,1098,1093,0,2,3,0
EX,2020-08-10,29,29,0,0,0,0
GA,2020-08-10,161,161,0,0,0,0
IB,2020-08-10,329,329,0,0,0,0
MC,2020-08-10,125,125,0,0,0,0
MD,2020-08-10,1608,1560,0,48,0,0
ML,2020-08-10,14,14,0,0,0,0
NC,2020-08-10,97,97,0,0,0,0
PV,2020-08-10,524,498,0,26,0,0
RI,2020-08-10,55,55,0,0,0,0
VC,2020-08-10,439,439,0,0,0,0
AN,2020-08-11,519,519,0,0,0,0
AR,2020-08-11,399,399,0,0,0,0
AS,2020-08-11,27,27,0,0,0,0
CB,2020-08-11,75,75,0,0,0,0
CE,2020-08-11,4,4,0,0,0,0
CL,2020-08-11,258,258,0,0,0,0
CM,2020-08-11,215,212,0,1,2,0
CN,2020-08-11,156,156,0,0,0,0
CT,2020-08-11,1011,1006,0,1,4,0
EX,2020-08-11,34,34,0,0,0,0
GA,2020-08-11,140,140,0,0,0,0
IB,2020-08-11,267,267,0,0,0,0
MC,2020-08-11,125,125,0,0,0,0
MD,2020-08-11,2019,1988,0,31,0,0
ML,2020-08-11,9,9,0,0,0,0
NC,2020-08-11,123,123,0,0,0,0
PV,2020-08-11,604,563,0,41,0,0
RI,2020-08-11,68,68,0,0,0,0
VC,2020-08-11,431,431,0,0,0,0
AN,2020-08-12,592,592,0,0,0,0
AR,2020-08-12,421,420,0,0,1,0
AS,2020-08-12,26,26,0,0,0,0
CB,2020-08-12,52,52,0,0,0,0
CE,2020-08-12,2,2,0,0,0,0
CL,2020-08-12,311,311,0,0,0,0
CM,2020-08-12,223,220,0,2,1,0
CN,2020-08-12,183,183,0,0,0,0
CT,2020-08-12,1070,1064,0,2,4,0
EX,2020-08-12,72,72,0,0,0,0
GA,2020-08-12,133,133,0,0,0,0
IB,2020-08-12,293,293,0,0,0,0
MC,2020-08-12,142,142,0,0,0,0
MD,2020-08-12,1775,1758,0,17,0,0
ML,2020-08-12,9,9,0,0,0,0
NC,2020-08-12,93,93,0,0,0,0
PV,2020-08-12,603,556,0,47,0,0
RI,2020-08-12,55,55,0,0,0,0
VC,2020-08-12,463,463,0,0,0,0
AN,2020-08-13,637,637,0,0,0,0
AR,2020-08-13,391,391,0,0,0,0
AS,2020-08-13,17,17,0,0,0,0
CB,2020-08-13,49,49,0,0,0,0
CE,2020-08-13,4,4,0,0,0,0
CL,2020-08-13,323,323,0,0,0,0
CM,2020-08-13,271,271,0,0,0,0
CN,2020-08-13,148,148,0,0,0,0
CT,2020-08-13,1030,1025,0,2,2,1
EX,2020-08-13,65,65,0,0,0,0
GA,2020-08-13,129,129,0,0,0,0
IB,2020-08-13,315,315,0,0,0,0
MC,2020-08-13,194,194,0,0,0,0
MD,2020-08-13,1719,1696,0,23,0,0
ML,2020-08-13,1,1,0,0,0,0
NC,2020-08-13,89,89,0,0,0,0
PV,2020-08-13,416,382,0,34,0,0
RI,2020-08-13,58,58,0,0,0,0
VC,2020-08-13,451,451,0,0,0,0
AN,2020-08-14,724,724,0,0,0,0
AR,2020-08-14,441,441,0,0,0,0
AS,2020-08-14,22,22,0,0,0,0
CB,2020-08-14,58,58,0,0,0,0
CE,2020-08-14,9,9,0,0,0,0
CL,2020-08-14,380,380,0,0,0,0
CM,2020-08-14,228,228,0,0,0,0
CN,2020-08-14,197,196,0,0,0,1
CT,2020-08-14,1146,1139,0,4,3,0
EX,2020-08-14,47,47,0,0,0,0
GA,2020-08-14,133,132,0,1,0,0
IB,2020-08-14,330,330,0,0,0,0
MC,2020-08-14,179,179,0,0,0,0
MD,2020-08-14,2247,2233,0,14,0,0
ML,2020-08-14,6,6,0,0,0,0
NC,2020-08-14,87,87,0,0,0,0
PV,2020-08-14,327,302,0,25,0,0
RI,2020-08-14,60,60,0,0,0,0
VC,2020-08-14,527,527,0,0,0,0
AN,2020-08-15,629,629,0,0,0,0
AR,2020-08-15,380,380,0,0,0,0
AS,2020-08-15,29,29,0,0,0,0
CB,2020-08-15,61,61,0,0,0,0
CE,2020-08-15,8,8,0,0,0,0
CL,2020-08-15,289,288,0,0,1,0
CM,2020-08-15,212,212,0,0,0,0
CN,2020-08-15,210,210,0,0,0,0
CT,2020-08-15,809,809,0,0,0,0
EX,2020-08-15,32,32,0,0,0,0
GA,2020-08-15,147,147,0,0,0,0
IB,2020-08-15,291,290,1,0,0,0
MC,2020-08-15,177,177,0,0,0,0
MD,2020-08-15,1320,1305,0,15,0,0
ML,2020-08-15,12,12,0,0,0,0
NC,2020-08-15,123,123,0,0,0,0
PV,2020-08-15,552,518,0,34,0,0
RI,2020-08-15,52,52,0,0,0,0
VC,2020-08-15,411,411,0,0,0,0
AN,2020-08-16,581,581,0,0,0,0
AR,2020-08-16,302,302,0,0,0,0
AS,2020-08-16,24,24,0,0,0,0
CB,2020-08-16,61,61,0,0,0,0
CE,2020-08-16,1,1,0,0,0,0
CL,2020-08-16,303,303,0,0,0,0
CM,2020-08-16,189,188,0,0,1,0
CN,2020-08-16,151,151,0,0,0,0
CT,2020-08-16,722,717,0,4,1,0
EX,2020-08-16,38,38,0,0,0,0
GA,2020-08-16,121,121,0,0,0,0
IB,2020-08-16,267,267,0,0,0,0
MC,2020-08-16,134,134,0,0,0,0
MD,2020-08-16,1047,1037,0,10,0,0
ML,2020-08-16,4,4,0,0,0,0
NC,2020-08-16,80,80,0,0,0,0
PV,2020-08-16,583,550,0,33,0,0
RI,2020-08-16,54,54,0,0,0,0
VC,2020-08-16,369,369,0,0,0,0
AN,2020-08-17,744,744,0,0,0,0
AR,2020-08-17,360,360,0,0,0,0
AS,2020-08-17,22,22,0,0,0,0
CB,2020-08-17,60,60,0,0,0,0
CE,2020-08-17,15,15,0,0,0,0
CL,2020-08-17,349,348,0,1,0,0
CM,2020-08-17,275,275,0,0,0,0
CN,2020-08-17,242,242,0,0,0,0
CT,2020-08-17,1153,1137,0,2,14,0
EX,2020-08-17,54,54,0,0,0,0
GA,2020-08-17,203,203,0,0,0,0
IB,2020-08-17,390,390,0,0,0,0
MC,2020-08-17,222,222,0,0,0,0
MD,2020-08-17,1588,1582,0,6,0,0
ML,2020-08-17,10,10,0,0,0,0
NC,2020-08-17,91,91,0,0,0,0
PV,2020-08-17,702,672,0,30,0,0
RI,2020-08-17,75,75,0,0,0,0
VC,2020-08-17,588,588,0,0,0,0
AN,2020-08-18,813,813,0,0,0,0
AR,2020-08-18,369,369,0,0,0,0
AS,2020-08-18,31,31,0,0,0,0
CB,2020-08-18,78,78,0,0,0,0
CE,2020-08-18,7,7,0,0,0,0
CL,2020-08-18,402,402,0,0,0,0
CM,2020-08-18,310,307,0,3,0,0
CN,2020-08-18,233,233,0,0,0,0
CT,2020-08-18,1217,1207,0,2,8,0
EX,2020-08-18,78,78,0,0,0,0
GA,2020-08-18,276,276,0,0,0,0
IB,2020-08-18,342,342,0,0,0,0
MC,2020-08-18,192,192,0,0,0,0
MD,2020-08-18,2720,2715,0,5,0,0
ML,2020-08-18,8,8,0,0,0,0
NC,2020-08-18,103,103,0,0,0,0
PV,2020-08-18,606,581,0,25,0,0
RI,2020-08-18,82,82,0,0,0,0
VC,2020-08-18,582,582,0,0,0,0
AN,2020-08-19,745,745,0,0,0,0
AR,2020-08-19,320,319,0,1,0,0
AS,2020-08-19,29,29,0,0,0,0
CB,2020-08-19,58,58,0,0,0,0
CE,2020-08-19,0,0,0,0,0,0
CL,2020-08-19,407,407,0,0,0,0
CM,2020-08-19,322,322,0,0,0,0
CN,2020-08-19,193,193,0,0,0,0
CT,2020-08-19,1102,1093,0,2,7,0
EX,2020-08-19,97,97,0,0,0,0
GA,2020-08-19,226,226,0,0,0,0
IB,2020-08-19,312,312,0,0,0,0
MC,2020-08-19,206,206,0,0,0,0
MD,2020-08-19,2857,2852,0,5,0,0
ML,2020-08-19,7,7,0,0,0,0
NC,2020-08-19,112,112,0,0,0,0
PV,2020-08-19,690,649,0,41,0,0
RI,2020-08-19,88,88,0,0,0,0
VC,2020-08-19,592,592,0,0,0,0
AN,2020-08-20,845,845,0,0,0,0
AR,2020-08-20,314,314,0,0,0,0
AS,2020-08-20,33,33,0,0,0,0
CB,2020-08-20,72,72,0,0,0,0
CE,2020-08-20,4,4,0,0,0,0
CL,2020-08-20,510,506,0,2,2,0
CM,2020-08-20,358,358,0,0,0,0
CN,2020-08-20,228,228,0,0,0,0
CT,2020-08-20,1264,1259,0,1,4,0
EX,2020-08-20,80,80,0,0,0,0
GA,2020-08-20,262,262,0,0,0,0
IB,2020-08-20,314,314,0,0,0,0
MC,2020-08-20,238,238,0,0,0,0
MD,2020-08-20,2577,2577,0,0,0,0
ML,2020-08-20,9,9,0,0,0,0
NC,2020-08-20,104,104,0,0,0,0
PV,2020-08-20,483,465,0,18,0,0
RI,2020-08-20,79,79,0,0,0,0
VC,2020-08-20,611,611,0,0,0,0
AN,2020-08-21,919,919,0,0,0,0
AR,2020-08-21,274,274,0,0,0,0
AS,2020-08-21,30,30,0,0,0,0
CB,2020-08-21,76,76,0,0,0,0
CE,2020-08-21,7,7,0,0,0,0
CL,2020-08-21,402,401,0,0,1,0
CM,2020-08-21,411,410,0,1,0,0
CN,2020-08-21,247,247,0,0,0,0
CT,2020-08-21,1252,1242,0,3,6,1
EX,2020-08-21,85,85,0,0,0,0
GA,2020-08-21,200,200,0,0,0,0
IB,2020-08-21,272,272,0,0,0,0
MC,2020-08-21,287,287,0,0,0,0
MD,2020-08-21,3770,3762,0,8,0,0
ML,2020-08-21,15,15,0,0,0,0
NC,2020-08-21,146,146,0,0,0,0
PV,2020-08-21,414,400,0,14,0,0
RI,2020-08-21,71,71,0,0,0,0
VC,2020-08-21,655,654,0,1,0,0
AN,2020-08-22,827,827,0,0,0,0
AR,2020-08-22,275,275,0,0,0,0
AS,2020-08-22,35,35,0,0,0,0
CB,2020-08-22,83,83,0,0,0,0
CE,2020-08-22,12,12,0,0,0,0
CL,2020-08-22,279,279,0,0,0,0
CM,2020-08-22,335,335,0,0,0,0
CN,2020-08-22,268,268,0,0,0,0
CT,2020-08-22,775,772,0,1,2,0
EX,2020-08-22,92,92,0,0,0,0
GA,2020-08-22,212,212,0,0,0,0
IB,2020-08-22,224,224,0,0,0,0
MC,2020-08-22,271,271,0,0,0,0
MD,2020-08-22,1633,1626,0,7,0,0
ML,2020-08-22,7,7,0,0,0,0
NC,2020-08-22,106,106,0,0,0,0
PV,2020-08-22,575,531,0,44,0,0
RI,2020-08-22,86,86,0,0,0,0
VC,2020-08-22,595,595,0,0,0,0
AN,2020-08-23,769,769,0,0,0,0
AR,2020-08-23,210,210,0,0,0,0
AS,2020-08-23,46,46,0,0,0,0
CB,2020-08-23,61,61,0,0,0,0
CE,2020-08-23,6,6,0,0,0,0
CL,2020-08-23,293,292,0,0,1,0
CM,2020-08-23,320,319,0,1,0,0
CN,2020-08-23,212,212,0,0,0,0
CT,2020-08-23,706,705,0,1,0,0
EX,2020-08-23,69,69,0,0,0,0
GA,2020-08-23,250,250,0,0,0,0
IB,2020-08-23,205,205,0,0,0,0
MC,2020-08-23,236,236,0,0,0,0
MD,2020-08-23,1175,1169,0,6,0,0
ML,2020-08-23,16,16,0,0,0,0
NC,2020-08-23,117,117,0,0,0,0
PV,2020-08-23,748,706,0,42,0,0
